_links,asOfDate,closingPrice,country,currency,dividendQualityScore,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,fundamentalAnalysisScore,latestAnnualFilingDate,latestQuarterlyAnnualFilingDate,latestSemiAnnualFilingDate,marketCap,name,oneMonthSharePricePerformance,oneYearSharePricePerformance,peers,profile,symbol
"{'self': {'href': '/companies/TIF-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TIF-US/alerts'}, 'cn:peers': {'href': '/companies/TIF-US/peers'}, 'cn:reports': {'href': '/companies/TIF-US/reports'}, 'cn:stats': {'href': '/companies/TIF-US/stats'}}",2019-05-07T00:00:00.000Z,103.97,UNITED STATES,USD,100,NYSE,141.64,73.04,84,2019-01-31T00:00:00.000Z,2019-01-31T00:00:00.000Z,,12623.91856229,Tiffany & Co.,-3.2837209302326,1.8514890282132,"['SIG-US', 'BGI-US', 'DGSE-US', 'CTHR-US']","Tiffany & Co. is a holding company that operates through its subsidiary companies. The Company's principal subsidiary, Tiffany and Company (Tiffany), is a jeweler and specialty retailer. The Company's segments include Americas, Asia-Pacific, Japan, Europe and Other. Through its subsidiaries, the Company designs and manufactures products and operates TIFFANY & CO. retail stores around the world, and also sells its products through Internet, catalog, business-to-business and wholesale operations. The Company also sells timepieces, leather goods, sterling silverware, china, crystal, stationery, fragrances and accessories. The Americas segment includes sale in Company-operated TIFFANY & CO. stores in the United States, Canada and Latin America. As of January 31, 2017, the Asia-Pacific segment included 85 Company-operated TIFFANY & CO. stores. As of January 31, 2017, the Japan segment included 55 Company-operated TIFFANY & CO. stores. The Other segment consists of non-reportable segments.",TIF-US
"{'self': {'href': '/companies/600551-CN'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/600551-CN/alerts'}, 'cn:peers': {'href': '/companies/600551-CN/peers'}, 'cn:reports': {'href': '/companies/600551-CN/reports'}, 'cn:stats': {'href': '/companies/600551-CN/stats'}}",2019-05-07T00:00:00.000Z,9.31,CHINA,CNY,83,SHA,11.97,6.51,32,2017-12-31T00:00:00.000Z,2018-09-30T00:00:00.000Z,,4709.23350576,Time Publishing and Media Co Ltd,-13.55617455896,-13.071895424837,"['601999-CN', '600880-CN', '000719-CN', '600373-CN']","Time Publishing and Media CO., LTD. is a China-based company, principally engaged in publishing and printing businesses. The Company operates its businesses through publishing of teaching materials and teaching assistant products, ordinary books, periodicals, electronic video and audio products, paper distribution, printing and binding and distribution of disks and printing equipment. The Company is also engaged in merchandise sales business. The Company operates its businesses primarily in domestic markets, with Anhui Province as its major market.",600551-CN
"{'self': {'href': '/companies/7911-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/7911-JP/alerts'}, 'cn:peers': {'href': '/companies/7911-JP/peers'}, 'cn:reports': {'href': '/companies/7911-JP/reports'}, 'cn:stats': {'href': '/companies/7911-JP/stats'}}",2019-05-07T00:00:00.000Z,1750.0,JAPAN,JPY,100,TYO,1896.0,1532.0,56,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,563211.60175,Toppan Printing Co Ltd,0.74841681059298,-4.3715846994536,"['7913-JP', '7916-JP', '7912-JP', '7868-JP']","Toppan Printing Co., Ltd. is engaged in providing printing technologies. The Company operates through three segments. Its Information & Communication segment includes secure business, including securities documents, passbooks, gift vouchers and smart cards; business forms, including catalogs, pamphlets, flyers, cards and digital media-related business, and marketing and content business, including weekly, monthly and other magazines, planning and production of supplements and books. Its Living & Industry segment includes packaging, including planning, development and production of various forms of packaging; functional product and energy related, including transparent barriers film GL BARRIER and electronics packaging materials, and interior decor materials, including decorative sheets, wallpaper, flooring materials and interior materials. Its Electronics segment provides display and semiconductor related products.",7911-JP
"{'self': {'href': '/companies/2875-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/2875-JP/alerts'}, 'cn:peers': {'href': '/companies/2875-JP/peers'}, 'cn:reports': {'href': '/companies/2875-JP/reports'}, 'cn:stats': {'href': '/companies/2875-JP/stats'}}",2019-05-07T00:00:00.000Z,38.687251715421,JAPAN,USD,100,TYO,40.402672444926,32.683279162152,72,2018-03-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,3951.0868485915,"TOYO SUISAN KAISHA, LTD.",1.4201183431953,0.11682242990654,"['2871-JP', '2812-JP', '2918-JP', '2907-JP', '2669-JP']","TOYO SUISAN KAISHA, LTD. is a Japan-based food manufacturing company. The Company operates in six business divisions. The Seafood division is engaged in the purchase, processing and sale of seafoods in domestic and overseas markets. The Overseas Instant Noodles division provides cup and bag noodles mainly in the United States and Mexico. The Domestic Instant Noodles division provides cup and bag noodles in Japan. The Low Temperature Food division manufactures and sells steamed and roasted buckwheat noodles, raw ramen, boiled noodles, frozen noodles and commercial cocking products. The Prepared Food division is engaged in the manufacture and sale of sterile packaged rice, retort rice, soup, and other foods. The Frozen and Cold Storage division is engaged in the provision of storage and freezing services. The Company also involves in the bag lunch, prepared food businesses.",2875-JP
"{'self': {'href': '/companies/TCL.A-CA'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TCL.A-CA/alerts'}, 'cn:peers': {'href': '/companies/TCL.A-CA/peers'}, 'cn:reports': {'href': '/companies/TCL.A-CA/reports'}, 'cn:stats': {'href': '/companies/TCL.A-CA/stats'}}",2019-05-07T00:00:00.000Z,11.304477167931,CANADA,USD,67,TSE,24.460806187714,11.237542763647,72,2018-10-28T00:00:00.000Z,2019-01-27T00:00:00.000Z,,829.3049686152,Transcontinental Inc.,-8.9275014979029,-45.849661560385,"['GVC-CA', 'TS.B-CA', 'QBR.B-CA', 'RCI.B-CA', 'PNC.A-CA']","Transcontinental Inc is a Canada-based printing company. The Company has operations in print, flexible packaging, publishing and digital media, both in Canada and the United States. The Company's segments include the Printing and Packaging Sector, and the Media Sector. The Printing and Packaging Sector includes the manufacturing activities of the Company, and generates revenues from various activities, such as the printing of retail flyers, magazines, newspapers, color books, personalized and mass marketing products, and the production of flexible packaging solutions in Canada and the United States. The Media Sector generates revenues through print and digital publishing products, in French and English, of various types, such as newspapers, educational books, specialized publications for professionals, retail promotional content, mass and personalized marketing, mobile and interactive applications, and geotargeted door-to-door and digital distribution services.",TCL.A-CA
"{'self': {'href': '/companies/TPK-GB'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TPK-GB/alerts'}, 'cn:peers': {'href': '/companies/TPK-GB/peers'}, 'cn:reports': {'href': '/companies/TPK-GB/reports'}, 'cn:stats': {'href': '/companies/TPK-GB/stats'}}",2019-05-07T00:00:00.000Z,13.9371,UNITED KINGDOM,GBP,83,LON,14.89,9.6475472,22,2018-12-31T00:00:00.000Z,,2018-12-31T00:00:00.000Z,3514.1550692433,Travis Perkins plc,1.0029930355758,9.0635656745451,"['KGF-GB', 'TPT-GB', 'LTHM-GB', 'CRH-GB', 'HBM-DE']","Travis Perkins plc is a United Kingdom-based product supplier to the building, construction and home improvement markets. The Company operates through segments, which include General Merchanting, Plumbing & Heating, Contracts and Consumer. The General Merchanting segment consists of the Travis Perkins and Benchmarx brands and supplies products for various types of repair, maintenance and improvement projects (RMI), as well as new residential and commercial construction. The Plumbing & Heating segment supplies plumbing and bathroom products under the iflo brand, and also includes brands, such as Plumbing Trade Supplies and City Plumbing Supplies. The Contracts segment supplies civils, heavy building materials and drainage solutions, and has three businesses, Keyline, CCF and BSS. The Consumer segment supplies domestic building and decorative materials through retail stores, and includes brands, such as Wickes, Toolstation and Tile Giant.",TPK-GB
"{'self': {'href': '/companies/TSH-MY'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TSH-MY/alerts'}, 'cn:peers': {'href': '/companies/TSH-MY/peers'}, 'cn:reports': {'href': '/companies/TSH-MY/reports'}, 'cn:stats': {'href': '/companies/TSH-MY/stats'}}",2019-05-07T00:00:00.000Z,1.0,MALAYSIA,MYR,100,KUL,1.29,0.96,56,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,,1381.798509,TSH Resources Berhad,-1.9607843137255,-20.0,"['RVIEW-MY', 'SBI-AU', 'SELI.N00-LK', 'RSAWIT-MY']","TSH Resources Berhad is a Malaysia-based company engaged in investment holding, oil palm cultivation and forest plantation. The Company operates in three segments: Palm and bio-integration; Wood product manufacturing and trading, and reforestation, and Others. The Palm and bio-integration segment is engaged in the operation of oil palm plantations, manufacture and sale of crude palm oil and palm kernel, and generation and supply of electricity from a biomass plant. Its Wood product manufacturing and trading, and reforestation segment is engaged in the manufacture and sale of downstream wood products, and operation of a forest management unit. The Others segment is engaged in the manufacture, sale and trading of cocoa products. Its subsidiaries include LKSK Sdn. Bhd., which is engaged in oil palm plantations; Tan Soon Hong Holdings Sdn. Bhd., which is engaged in oil palm plantations and investment holding, and TSH Bio-Energy Sdn. Bhd., which is engaged in the operation of a power plant.",TSH-MY
"{'self': {'href': '/companies/3391-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/3391-JP/alerts'}, 'cn:peers': {'href': '/companies/3391-JP/peers'}, 'cn:reports': {'href': '/companies/3391-JP/reports'}, 'cn:stats': {'href': '/companies/3391-JP/stats'}}",2019-05-07T00:00:00.000Z,9360.0,JAPAN,JPY,83,TYO,16780.0,8770.0,63,2018-05-15T00:00:00.000Z,2019-02-15T00:00:00.000Z,2010-05-15T00:00:00.000Z,452574.0648,TSURUHA HOLDINGS INC.,0.21413276231263,-41.791044776119,"['3034-JP', '3088-JP', '3148-JP']","TSURUHA HOLDINGS INC. is a Japan-based holding company mainly involved in the operation instruction and management of drugstores that sell pharmaceutical products, cosmetics, miscellaneous goods and others. Through its subsidiaries, the Company is engaged in the sale of pharmaceutical products through pharmacies and stores located in Kanto, Chubu, Sanin, Hokkaido and Tohoku areas. It is also engaged in the wholesale of pharmaceutical products to franchised stores, the procurement of products, the planning and negotiation related to logistics, the mail order sales of products by telephone and Internet, the insurance agency business, the leasing of real estate, the leasing of vending machines and the sale of beverage, as well as staffing service.",3391-JP
"{'self': {'href': '/companies/TSN-US'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/TSN-US/alerts'}, 'cn:peers': {'href': '/companies/TSN-US/peers'}, 'cn:reports': {'href': '/companies/TSN-US/reports'}, 'cn:stats': {'href': '/companies/TSN-US/stats'}}",2019-05-07T00:00:00.000Z,76.85,UNITED STATES,USD,67,NYSE,77.63,49.77,63,2018-09-29T00:00:00.000Z,2019-03-30T00:00:00.000Z,,22670.75,"Tyson Foods, Inc.",10.100286532951,14.326093424576,"['PPC-US', 'SAFM-US', 'SEB-US', 'HRL-US', 'BRFS-US']","Tyson Foods, Inc. is a food company, which is engaged in offering chicken, beef and pork, as well as prepared foods. The Company offers food products under Tyson, Jimmy Dean, Hillshire Farm, Sara Lee, Ball Park, Wright, Aidells and State Fair brands. The Company operates through four segments: Chicken, Beef, Pork and Prepared Foods. It operates a vertically integrated chicken production process, which consists of breeding stock, contract growers, feed production, processing, further-processing, marketing and transportation of chicken and related allied products, including animal and pet food ingredients. Through its subsidiary, Cobb-Vantress, Inc. (Cobb), the Company is engaged in supplying poultry breeding stock across the world. It produces a range of fresh, frozen and refrigerated food products. Its products are marketed and sold by its sales staff to grocery retailers, grocery wholesalers, meat distributors, warehouse club stores and military commissaries, among others.",TSN-US
"{'self': {'href': '/companies/8113-JP'}, 'curies': [{'name': 'cn', 'href': 'https://api.capitalcube.com/docs/rels/{rel}', 'templated': True}], 'cn:alerts': {'href': '/companies/8113-JP/alerts'}, 'cn:peers': {'href': '/companies/8113-JP/peers'}, 'cn:reports': {'href': '/companies/8113-JP/reports'}, 'cn:stats': {'href': '/companies/8113-JP/stats'}}",2019-05-07T00:00:00.000Z,3652.0,JAPAN,JPY,100,TYO,3892.0,2933.0,75,2018-12-31T00:00:00.000Z,2018-12-31T00:00:00.000Z,2010-03-31T00:00:00.000Z,2179086.564336,Unicharm Corp,4.5220377790498,18.764227642276,"['7956-JP', '3529-JP', '7819-JP']","UNICHARM CORPORATION is a Japan-based company mainly engaged in the manufacture and sale of baby care products, feminine care products and pet care products. The Company operates in three business segments. The Personal Care segment provides baby care-related products, such as paper diapers; feminine care-related products, such as sanitary items, as well as healthcare-related products, including incontinence articles for adults and powder puffs. The Pet Care segment provides pet food products and pet toiletry products. The Others segment offers industrial materials-related products and others.",8113-JP
